id,title,in_stock,price,players,age,maker,url
GKCH200rb,Зоряні війни: Повстання (Star Wars: Rebellion),В наявності,4600.0,2–4,14 +,Geekach,https://woodcat.com.ua/nastilna-hra-zoriani-viiny-povstannia-star-wars-rebellion/
orner-2618,«Хто я in world?»,В наявності,800.0,2+,14 +,,https://woodcat.com.ua/nastilna-hra-khto-ya-in-world/
orner-2341,Скажи або покажи,В наявності,800.0,4+,14 +,ORNER,https://woodcat.com.ua/nastilna-hra-skazhy-abo-pokazhy/
PGN01UA,Погоня: поліція проти викрадача (City chase),В наявності,1290.0,2–4,8+,Games7Days,https://woodcat.com.ua/nastilna-hra-pohonia-politsiia-proty-vykradacha-city-chase/
LOB2308UA,Challengers! українське видання,В наявності,1650.0,1–8,8+,Lord of Boards,https://woodcat.com.ua/nastilna-hra-challengers-ukrainske-vydannia/
KG-2260,Доповнення Виноробство. Тоскана,В наявності,1575.0,1–6,13+,Kilogames,https://woodcat.com.ua/dopovnennia-vynorobstvo.-toskana/
GKCH214ml,MLEM. Космічне агентство,В наявності,1320.0,2–5,8+,Geekach,https://woodcat.com.ua/nastilna-hra-mlem.-kosmichne-ahentstvo/
GKCH209nj,Некоджіма (Nekojima),В наявності,1700.0,1–5,7+,Geekach,https://woodcat.com.ua/nastilna-hra-nekodzhima-nekojima/
1004001,7 Чудес (7 Wonders) 2-ге видання,В наявності,1949.0,3–7,10+,,https://woodcat.com.ua/nastilna-hra-7-chudes-7-wonders-2-he-vydannia/
kg11614,Тераформування Марса,В наявності,2450.0,1–5,12+,Kilogames,https://woodcat.com.ua/nastilna-hra-teraformuvannia-marsa/
LOB2333UA,Квиток на потяг - Рейки та вітрила,В наявності,3840.0,2–5,10+,Lord of Boards,https://woodcat.com.ua/nastilna-hra-kvytok-na-potiah-reiky-ta-vitryla/
LOB2317UA,Мишачі Оповідки (Mice and Mystics),В наявності,3310.0,1–4,7+,Lord of Boards,https://woodcat.com.ua/nastilna-hra-myshachi-opovidky-mice-and-mystics/
LOB2346UA,Маленький світ (Small World),В наявності,2650.0,2–5,8+,Lord of Boards,https://woodcat.com.ua/nastilna-hra-malenkyi-svit-small-world/
LOB2335UA,Суперняв (Super Meow),В наявності,699.0,2–4,6+,,https://woodcat.com.ua/nastilna-hra-superniav-super-meow/
LOB2344UA,Project L українською,В наявності,1365.0,1–4,8+,Lord of Boards,https://woodcat.com.ua/nastilna-hra-project-l-ukrainskoiu/
R059UA,Наші міста: Мачі Коро 2,В наявності,1659.0,2–5,10+,Rozum,https://woodcat.com.ua/nastilna-hra-nashi-mista-machi-koro-2/
RO24UA,Плюшеві історії (Stuffed Fables),В наявності,3099.0,2–4,8+,Планета Ігор,https://woodcat.com.ua/nastilna-hra-pliushevi-istorii-stuffed-fables/
G7D061UA,Епоха війни (Age of War),В наявності,490.0,2–6,14+,Games7Days,https://woodcat.com.ua/nastilna-hra-epokha-viiny-age-of-war/
FI23052,Домініон. Друга редакція (Dominion 2nd Edition),В наявності,1950.0,2–4,14+,FEELINDIGO,https://woodcat.com.ua/nastilna-hra-dominion.-druha-redaktsiia-dominion-2nd-edition/
10025,Настільна Гра Скажи це,В наявності,650.0,2 +,14+,Cobart,https://woodcat.com.ua/nastilna-hra-skazhy-tse/
REPLT01UA,Маленька таверна (Little Tavern),В наявності,699.0,3–5,8+,,https://woodcat.com.ua/nastilna-hra-malenka-taverna-little-tavern/
SCJСA03UA,Ямайка. Друге видання (Jamaica 2nd Edition),В наявності,1899.0,2–6,8+,Бельвіль,https://woodcat.com.ua/nastilna-hra-yamaika.-druhe-vydannia-jamaica-2nd-edition/
84573,Аліса в країні чудес,В наявності,599.0,2–4,5+,Granna,https://woodcat.com.ua/nastilna-hra-alisa-v-kraini-chudes/
SG 106,Високий замок (Tower Stacks),В наявності,949.0,1,8+,Smart,https://woodcat.com.ua/nastilna-hra-vysokyi-zamok-tower-stacks/
SG 033 UKR,День та Ніч,В наявності,1399.0,1+,2+,,https://woodcat.com.ua/nastilna-hra-den-ta-nich/
SGT 300 UKR,Пляжні пригоди. Дорожня магнітна гра,В наявності,399.0,1,6+,,https://woodcat.com.ua/nastilna-hra-pliazhni-pryhody.-dorozhnia-mahnitna-hra/
GKST001UA,Медова пригода,В наявності,475.0,2–6,6+,Geekach,https://woodcat.com.ua/nastilna-hra-medova-pryhoda/
NMG60150UA,Азул: Літній Палац. Міні-версія,В наявності,999.0,2–4,7+,Plan B Games,https://woodcat.com.ua/nastilna-hra-azul-litnii-palats.-mini-versiia/
41501104,Пентаго (Pentago),В наявності,949.0,2,"1,84/5",,https://woodcat.com.ua/nastilna-hra-pentaho-pentago/
ZYGABGOML2,"Абалон, дорожня версія",В наявності,729.0,2,7+,,https://woodcat.com.ua/nastilna-hra-abalon-dorozhnia-versiia/
R066UA,Часоряд,В наявності,699.0,2–6,8+,Rozum,https://woodcat.com.ua/nastilna-hra-chasoriad/
orner-2056,Дилемні питання,В наявності,799.0,2–8,14+,ORNER,https://woodcat.com.ua/nastilna-hra-dylemni-pytannia/
orner-2249,Розкажи мені все. Party edition,В наявності,799.0,2+,18+,ORNER,https://woodcat.com.ua/nastilna-hra-rozkazhy-meni-vse.-party-edition/
orner-2104,Розкажи мені все. Батьки і діти,В наявності,799.0,2–8,6+,ORNER,https://woodcat.com.ua/nastilna-hra-rozkazhy-meni-vse.-batky-i-dity/
orner-2290,Хмарочос котики-каратисти,В наявності,500.0,1–5,14+,,https://woodcat.com.ua/nastilna-hra-khmarochos-kotyky-karatysty/
pi008,Побратими (The Grizzled),В наявності,750.0,,,,https://woodcat.com.ua/nastilna-hra-pobratymy-the-grizzled/
pi009,Доповнення Побратими: Знову в бій! (The Grizzled: At Your Orders!),В наявності,550.0,,,,https://woodcat.com.ua/dopovnennia-pobratymy-znovu-v-bii-the-grizzled-at-your-orders/
R054UA,Пожежна вежа (Fire Tower),В наявності,1199.0,2–4,14+,Rozum,https://woodcat.com.ua/nastilna-hra-pozhezhna-vezha-fire-tower/
1256,Ніколи не кажи НІ,В наявності,620.0,2,16+,,https://woodcat.com.ua/nikoly-ne-kazhy-ni/
м45512,Ніколи не кажи НІ для дорослих,В наявності,620.0,2,18+,,https://woodcat.com.ua/nikoly-ne-kazhy-ni-dlia-doroslykh/
FGS61,На абордаж! (To Glory!),В наявності,1399.0,2–4,7+,Fun Games Shop,https://woodcat.com.ua/nastilna-hra-na-abordazh-to-glory/
1002001,Острів котів (The Isle of Cats),В наявності,2250.0,1–4,8+,Geekach,https://woodcat.com.ua/nastilna-hra-ostriv-kotiv-the-isle-of-cats/
1004008,Dobble (Доббл),В наявності,499.0,2–8,6+,Ігромаг,https://woodcat.com.ua/nastilna-hra-dobble-dobbl/
1004042,Dobble Водонепроникний (Доббль Waterproof),В наявності,590.0,2–8,6+,Ігромаг,https://woodcat.com.ua/nastilna-hra-dobble-vodonepronyknyi-dobbl-waterproof/
1004093,Діксіт Дісней (Dixit Disney Edition),В наявності,1499.0,3–6,8+,Ігромаг,https://woodcat.com.ua/nastilna-hra-diksit-disnei-dixit-disney-edition/
GKCH170mm,MIND MGMT: Ігри розуму,В наявності,2550.0,1–5,13+,Geekach,https://woodcat.com.ua/nastilna-hra-mind-mgmt-ihry-rozumu/
EKISALM01UA,Шалений карась (Happy Salmon),В наявності,740.0,3–8,6+,Rozum,https://woodcat.com.ua/nastilna-hra-shalenyi-karas-happy-salmon/
EKIPN01UA,Поезія для Неандертальців (Poetry for Neanderthals),В наявності,1340.0,2–12,7+,Rozum,https://woodcat.com.ua/nastilna-hra-poeziia-dlia-neandertaltsiv-poetry-for-neanderthals/
R060UA,Млинці Анархії (Anarchy Pancakes),В наявності,749.0,2–6,8+,Rozum,https://woodcat.com.ua/nastilna-hra-mlyntsi-anarkhii-anarchy-pancakes/
1004094,Шикуйсь! Куряче військо (Regroup! Chicken Army),В наявності,495.0,2–4,6+,Ігромаг,https://woodcat.com.ua/nastilna-hra-shykuis-kuriache-viisko-regroup-chicken-army/
pi007,Причандали (Gizmos),В наявності,1690.0,2–4,14+,Планета Ігор,https://woodcat.com.ua/nastilna-hra-prychandaly-gizmos/
pi005,PA (RA),В наявності,1990.0,2–5,12+,Планета Ігор,https://woodcat.com.ua/nastilna-hra-pa-ra/
TAN01UA,Танукі (Tanuki),В наявності,590.0,3–6,7+,Планета Ігор,https://woodcat.com.ua/nastilna-hra-tanuki-tanuki/
ISBBUA,Стамбул. Повне видання (Istanbul: Big Box),В наявності,2450.0,2–5,10+,Планета Ігор,https://woodcat.com.ua/nastilna-hra-stambul.-povne-vydannia-istanbul-big-box/
PI003,Хто з нас?,В наявності,450.0,4–12,18+,Планета Ігор,https://woodcat.com.ua/nastilna-hra-khto-z-nas/
9287,Битва Ресторанів (Rival Restaurants),В наявності,2450.0,2–6,10+,Нова Ера,https://woodcat.com.ua/nastilna-hra-bytva-restoraniv-rival-restaurants/
9288,МікроМакро: Вбивче місто — Ва-банк (MicroMacro: Crime City – All In),В наявності,1200.0,1–4,12+,Нова Ера,https://woodcat.com.ua/nastilna-hra-mikromakro-vbyvche-misto-va-bank-micromacro-crime-city-all-in/
9114,"Проєкт ""Гая"" (Gaia Project)",В наявності,3999.0,1–4,12+,Rozum,https://woodcat.com.ua/nastilna-hra-proiekt-haia-gaia-project/
1000279,Між нами: про любов 2.0,В наявності,622.0,2,,Memo Games,https://woodcat.com.ua/nastilna-hra-mizh-namy-pro-liubov-2.0/
EKIEK12UA,Вибухові кошенята: Добро і Зло (Exploding Kittens: Good Vs Evil),В наявності,1019.0,2–5,7+,Rozum,https://woodcat.com.ua/nastilna-hra-vybukhovi-kosheniata-dobro-i-zlo-exploding-kittens-good-vs-evil/
1005003,Суші? Так! (Sushi Go!),В наявності,595.0,2–5,8+,FEELINDIGO,https://woodcat.com.ua/nastilna-hra-sushi-tak-sushi-go/
12021,Майстри Фортець (Castle Builder),В наявності,1470.0,2–4,8+,Kilogames,https://woodcat.com.ua/nastilna-hra-maistry-fortets-castle-builder/
GKCH214sd,Чорне море (Seaside),В наявності,1250.0,1–5,8+,Geekach,https://woodcat.com.ua/nastilna-hra-chorne-more-seaside/
УКР063,Brainy Trainy Критичне мислення,В наявності,450.0,1–15,6+,,https://woodcat.com.ua/brainy-trainy-krytychne-myslennia/
УКР059,Brainy Trainy Розвиток пам’яті,В наявності,450.0,1–15,6+,,https://woodcat.com.ua/nastilna-hra-brainy-trainy-rozvytok-pamiati/
УКР057,Brainy Trainy Логіка,В наявності,450.0,1–15,6+,,https://woodcat.com.ua/nastilna-hra-brainy-trainy-lohika/
УКР060,Brainy Trainy Уява,В наявності,450.0,1–15,6+,,https://woodcat.com.ua/nastilna-hra-brainy-trainy-uiava/
УКР061,Brainy Trainy Емоційний інтелект,В наявності,450.0,1–15,6+,,https://woodcat.com.ua/nastilna-hra-brainy-trainy-emotsiynyy-intelekt/
1000158,МікроМакро: Вбивче місто (MicroMacro: Crime City),В наявності,1200.0,1–4,10+,Нова Ера,https://woodcat.com.ua/nastilna-hra-mikromakro-vbyvche-misto-micromacro-crime-city/
1000280,(Не) пʼяні друзі,В наявності,799.0,2+,18+,Memo Games,https://woodcat.com.ua/nastilna-hra-ne-piani-druzi/
1330281,Коханці,В наявності,799.0,2,,Memo Games,https://woodcat.com.ua/nastilna-hra-kokhantsi/
1004056,Ходу героям нема! (Keep the Heroes Out!),В наявності,2099.0,1–4,10+,Ігромаг,https://woodcat.com.ua/nastilna-hra-khodu-heroiam-nema-keep-the-heroes-out/
1004086,Салем 1692 (Salem 1692),В наявності,1049.0,2–12,12+,Ігромаг,https://woodcat.com.ua/nastilna-hra-salem-1692-salem-1692/
LOB2340UA,Квиток на потяг: Париж (Ticket To Ride: Paris),В наявності,813.0,2–4,8+,Lord of Boards,https://woodcat.com.ua/nastilna-hra-kvytok-na-potiah-paryzh-ticket-to-ride-paris/
7965,Шерлок: Хто Такий Венсан Леблан? (Sherlock: Who is Vincent Leblanc?),В наявності,180.0,1–8,10+,,https://woodcat.com.ua/nastilna-hra-sherlok-khto-takyi-vensan-leblan-sherlock-who-is-vincent-leblanc/
7750,Шерлок. Код «Червоний» (Sherlock: Propagation),В наявності,180.0,1–8,10+,Geekach,https://woodcat.com.ua/nastilna-hra-sherlok.-kod-chervonyi-sherlock-propagation/
GKCH090S22,Шерлок. 13 заручників (Sherlock: 13 Hostages),В наявності,180.0,1–8,,Geekach,https://woodcat.com.ua/nastilna-hra-sherlok.-13-zaruchnykiv-sherlock-13-hostages/
GKCH089S21,Шерлок. Спадок магната (Sherlock: Don's Legacy),В наявності,180.0,1–8,10+,Geekach,https://woodcat.com.ua/nastilna-hra-sherlok.-spadok-mahnata-sherlock-dons-legacy/
GKCH083MA2,Шерлок. Середньовіччя. За зачиненими дверима,В наявності,180.0,,,,https://woodcat.com.ua/nastilna-hra-sherlok.-serednovichchia.-za-zachynenymy-dveryma/
GKCH084MA3,Шерлок. Середньовіччя. Купець,В наявності,180.0,1–8,10+,Geekach,https://woodcat.com.ua/nastilna-hra-sherlok.-serednovichchia.-kupets/
GKCH115S41,Шерлок. Фабіанські есеї (Fabian Essays),В наявності,180.0,1–8,10+,Geekach,https://woodcat.com.ua/nastilna-hra-sherlok.-fabianski-esei-fabian-essays/
GKCH117S43,Шерлок. Підробка (The Forgery),В наявності,180.0,1–8,10+,Geekach,https://woodcat.com.ua/nastilna-hra-sherlok.-pidrobka-the-forgery/
GKCH121S52,Шерлок. Украдене кольє (Frida Necklace),В наявності,180.0,1–8,10+,Geekach,https://woodcat.com.ua/nastilna-hra-sherlok.-ukradene-kolie-frida-necklace/
GKCH228nc,Cyberpunk 2077. Банди Найт-Сіті (Gangs of Night City),В наявності,3818.0,1–4,14+,Geekach,https://woodcat.com.ua/nastilna-hra-cyberpunk-2077.-bandy-nait-siti-gangs-of-night-city/
8935,Боброва гребля (Beaver Creek),В наявності,799.0,1–5,8+,Ігромаг,https://woodcat.com.ua/nastilna-hra-bobrova-hreblia-beaver-creek/
12017,Епічна магічна заруба бойових чаклунів. Битва при горі Череповерла,В наявності,1340.0,2–6,16+,Kilogames,https://woodcat.com.ua/nastilna-hra-epichna-mahichna-zaruba-boiovykh-chakluniv.-bytva-pry-hori-cherepoverla/
GKCH136wm,Доповнення Війна Персня. Воїни Середзем’я (War of the Ring: Warriors of Middle-earth),В наявності,2150.0,2–4,14+,Geekach,https://woodcat.com.ua/dopovnennia-viina-persnia.-voiny-seredzemia-war-of-the-ring-warriors-of-middle-earth/
GKCH135lm,Доповнення Війна Персня. Володарі Середзем’я (War of the Ring: Lords of Middle-earth),В наявності,1400.0,2–4,14+,Geekach,https://woodcat.com.ua/dopovnennia-viina-persnia.-volodari-seredzemia-war-of-the-ring-lords-of-middle-earth/
GKCH137fe,Доповнення Війна Персня. Доля Еребору,В наявності,450.0,2–4,14+,Geekach,https://woodcat.com.ua/dopovnennia-viina-persnia.-dolia-ereboru/
GKCH138km,Доповнення Війна Персня. Королі Середзем’я (War of the Ring: Kings of Middle-earth),В наявності,1850.0,2–4,14+,Geekach,https://woodcat.com.ua/dopovnennia-viina-persnia.-koroli-seredzemia-war-of-the-ring-kings-of-middle-earth/
GKCH136pr,"Війна Персня. Воїни Середзем’я – Вісті, а не тягарі (Tidings Not Burdens Mini-Expansion)",В наявності,100.0,2–4,14+,Geekach,https://woodcat.com.ua/viina-persnia.-voiny-seredzemia-visti-a-ne-tiahari-tidings-not-burdens-mini-expansion/
GKCH138pr,Війна Персня. Королі Середзем’я – Видючі камені (The Seeing Stones Mini-Expansion),В наявності,100.0,2–4,14+,Geekach,https://woodcat.com.ua/viina-persnia.-koroli-seredzemia-vydiuchi-kameni-the-seeing-stones-mini-expansion/
